product_id,product_name,product_category,subcategory,gender,size,color,price,discount_applied,units_sold,sales_date,store_location,channel,season,inventory_level,restock_indicator,revenue,discounted_price
UQ00646,Ultra Light Down Jacket,Outerwear,Jackets,Men,XXL,Black,39.59,3.96,10,2025-05-09,"San Francisco, CA",Online,Fall,87,No,395.90000000000003,-117.1864
UQ00647,BlockTech Parka,Outerwear,Jackets,Women,XL,Beige,67.44,13.49,10,2024-09-01,"San Francisco, CA",In-Store,Fall,71,No,674.4,-842.3256
UQ00648,BlockTech Parka,Outerwear,Parkas,Women,XXL,Black,117.69,35.31,17,2024-08-30,"Chicago, IL",In-Store,Spring,25,No,2000.73,-4037.9439
UQ00649,HeatTech Scarf,Accessories,Bags,Unisex,XXL,Blue,45.69,9.14,4,2024-06-14,"Chicago, IL",Online,Summer,49,No,182.76,-371.9166
UQ00650,Leggings Pants,Bottoms,Shorts,Unisex,M,Navy,112.37,0.0,4,2025-02-16,"Houston, TX",Online,Fall,59,No,449.48,112.37
UQ00651,AIRism T-Shirt,Tops,Blouses,Women,XL,Blue,103.9,10.39,18,2024-08-19,"San Francisco, CA",Online,Winter,18,Yes,1870.2,-975.6210000000001
UQ00652,Ultra Stretch Jeans,Bottoms,Skirts,Men,XXL,Black,97.24,19.45,1,2024-11-06,"Houston, TX",Online,Winter,54,No,97.24,-1794.0779999999997
UQ00653,Chino Shorts,Bottoms,Shorts,Women,M,White,92.03,0.0,15,2024-10-10,"San Francisco, CA",In-Store,Fall,48,No,1380.45,92.03
UQ00654,Linen Shirt,Tops,T-Shirts,Men,XS,Beige,113.06,22.61,2,2024-09-21,"San Francisco, CA",Online,Spring,32,No,226.12,-2443.2266
UQ00655,HeatTech Scarf,Accessories,Scarves,Women,XL,Red,40.24,12.07,17,2025-05-06,"Houston, TX",In-Store,Fall,21,No,684.08,-445.45680000000004
UQ00656,Hooded Coat,Outerwear,Coats,Women,L,Black,13.21,2.64,15,2024-07-01,"Los Angeles, CA",Online,Fall,34,No,198.15,-21.664400000000004
UQ00657,Mini Shoulder Bag,Accessories,Bags,Men,XS,Navy,94.89,28.47,11,2025-04-01,"Chicago, IL",Online,Winter,9,Yes,1043.79,-2606.6283
UQ00658,AIRism T-Shirt,Tops,Blouses,Unisex,L,Red,45.86,9.17,13,2024-09-21,"Houston, TX",In-Store,Fall,56,No,596.18,-374.6762
UQ00659,Cotton Long Sleeve,Tops,T-Shirts,Unisex,XS,Blue,79.45,15.89,2,2024-10-19,"Houston, TX",Online,Spring,63,No,158.9,-1183.0105
UQ00660,Chino Shorts,Bottoms,Shorts,Unisex,XL,Blue,29.0,8.7,18,2025-02-09,"New York, NY",In-Store,Winter,66,No,522.0,-223.29999999999998
UQ00661,BlockTech Parka,Outerwear,Coats,Women,S,Black,71.88,21.56,7,2024-12-19,"Chicago, IL",In-Store,Spring,40,No,503.15999999999997,-1477.8528
UQ00662,Mini Shoulder Bag,Accessories,Bags,Women,L,Black,106.84,21.37,7,2024-11-07,"Houston, TX",Online,Winter,23,No,747.88,-2176.3308
UQ00663,Chino Shorts,Bottoms,Jeans,Men,XXL,Navy,27.88,2.79,19,2025-02-23,"Houston, TX",In-Store,Summer,67,No,529.72,-49.9052
UQ00664,Cotton Long Sleeve,Tops,T-Shirts,Men,L,Gray,111.31,11.13,10,2025-04-28,"New York, NY",Online,Winter,31,No,1113.1,-1127.5703
UQ00665,Leggings Pants,Bottoms,Shorts,Women,L,Navy,48.28,4.83,14,2024-12-30,"San Francisco, CA",Online,Summer,35,No,675.9200000000001,-184.91240000000002
UQ00666,Hooded Coat,Outerwear,Parkas,Women,XL,Navy,21.89,6.57,1,2024-10-11,"Houston, TX",Online,Winter,35,No,21.89,-121.9273
UQ00667,Hooded Coat,Outerwear,Jackets,Unisex,M,Navy,36.76,0.0,8,2025-06-04,"Los Angeles, CA",In-Store,Summer,96,No,294.08,36.76
UQ00668,Hooded Coat,Outerwear,Parkas,Unisex,XXL,Blue,41.63,4.16,9,2024-06-15,"Los Angeles, CA",In-Store,Spring,67,No,374.67,-131.5508
UQ00669,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,M,Beige,71.84,7.18,2,2024-07-19,"Houston, TX",Online,Fall,59,No,143.68,-443.9712
UQ00670,AIRism T-Shirt,Tops,Blouses,Unisex,XXL,Gray,121.95,12.2,8,2025-05-11,"New York, NY",In-Store,Fall,71,No,975.6,-1365.84
UQ00671,Ultra Stretch Jeans,Bottoms,Skirts,Men,L,Beige,101.02,30.31,12,2024-09-14,"New York, NY",In-Store,Fall,57,No,1212.24,-2960.8961999999997
UQ00672,AIRism T-Shirt,Tops,Blouses,Unisex,M,White,56.52,16.96,6,2024-08-13,"Los Angeles, CA",In-Store,Winter,1,Yes,339.12,-902.0592000000001
UQ00673,HeatTech Scarf,Accessories,Bags,Men,XXL,White,149.08,0.0,2,2025-01-16,"Houston, TX",Online,Spring,80,No,298.16,149.08
UQ00674,Hooded Coat,Outerwear,Parkas,Unisex,XXL,White,149.27,0.0,20,2024-09-16,"San Francisco, CA",In-Store,Fall,7,Yes,2985.4,149.27
UQ00675,Ultra Light Down Jacket,Outerwear,Coats,Women,M,Blue,91.17,18.23,4,2024-06-19,"Chicago, IL",In-Store,Fall,68,No,364.68,-1570.8591000000001
UQ00676,Cotton Long Sleeve,Tops,T-Shirts,Unisex,L,Navy,34.44,0.0,15,2024-07-17,"Los Angeles, CA",In-Store,Spring,54,No,516.5999999999999,34.44
UQ00677,AIRism T-Shirt,Tops,T-Shirts,Unisex,XL,Red,84.92,8.49,16,2025-01-22,"Houston, TX",Online,Fall,11,Yes,1358.72,-636.0508
UQ00678,BlockTech Parka,Outerwear,Coats,Unisex,XL,Beige,58.56,11.71,12,2024-11-20,"San Francisco, CA",In-Store,Winter,7,Yes,702.72,-627.1776000000001
UQ00679,HeatTech Scarf,Accessories,Bags,Men,L,Navy,121.26,0.0,16,2024-10-17,"San Francisco, CA",In-Store,Summer,29,No,1940.16,121.26
UQ00680,Chino Shorts,Bottoms,Shorts,Women,XL,White,42.75,12.82,19,2025-03-14,"San Francisco, CA",Online,Spring,4,Yes,812.25,-505.305
UQ00681,Cotton Long Sleeve,Tops,Shirts,Men,XXL,Beige,113.11,0.0,12,2025-04-06,"Chicago, IL",Online,Summer,64,No,1357.32,113.11
UQ00682,UV Cut Hat,Accessories,Scarves,Men,M,Blue,127.78,38.33,20,2024-10-04,"New York, NY",In-Store,Summer,69,No,2555.6,-4770.0274
UQ00683,Leggings Pants,Bottoms,Jeans,Women,L,Beige,45.89,13.77,8,2024-11-21,"Chicago, IL",Online,Spring,31,No,367.12,-586.0153
UQ00684,HeatTech Scarf,Accessories,Hats,Women,M,Beige,27.78,2.78,16,2025-01-26,"Los Angeles, CA",In-Store,Spring,75,No,444.48,-49.4484
UQ00685,Linen Shirt,Tops,Blouses,Women,M,Black,119.38,23.88,2,2024-12-20,"New York, NY",In-Store,Spring,13,Yes,238.76,-2731.4143999999997
UQ00686,HeatTech Scarf,Accessories,Bags,Unisex,S,Blue,26.37,7.91,18,2024-07-19,"Houston, TX",Online,Winter,65,No,474.66,-182.2167
UQ00687,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,S,Beige,63.23,18.97,2,2024-11-01,"Los Angeles, CA",In-Store,Fall,90,No,126.46,-1136.2431
UQ00688,UV Cut Hat,Accessories,Scarves,Men,XL,Red,43.37,0.0,1,2025-05-20,"San Francisco, CA",Online,Winter,74,No,43.37,43.37
UQ00689,AIRism T-Shirt,Tops,Blouses,Women,M,Beige,125.44,12.54,4,2025-01-14,"Los Angeles, CA",In-Store,Spring,81,No,501.76,-1447.5775999999998
UQ00690,UV Cut Hat,Accessories,Scarves,Men,XL,Red,82.1,24.63,3,2024-08-17,"San Francisco, CA",Online,Fall,21,No,246.29999999999998,-1940.0229999999997
UQ00691,Chino Shorts,Bottoms,Skirts,Unisex,XXL,Gray,79.47,23.84,5,2024-09-11,"Chicago, IL",In-Store,Winter,11,Yes,397.35,-1815.0947999999999
UQ00692,Leggings Pants,Bottoms,Skirts,Women,XS,White,140.18,42.05,10,2024-06-22,"Los Angeles, CA",In-Store,Fall,37,No,1401.8000000000002,-5754.389
UQ00693,Chino Shorts,Bottoms,Shorts,Unisex,M,Blue,124.34,12.43,3,2025-03-07,"Los Angeles, CA",In-Store,Fall,29,No,373.02,-1421.2062
UQ00694,Mini Shoulder Bag,Accessories,Hats,Women,L,Red,132.82,26.56,14,2024-11-21,"Chicago, IL",Online,Fall,5,Yes,1859.48,-3394.8792
UQ00695,BlockTech Parka,Outerwear,Coats,Men,XS,Blue,29.68,2.97,7,2024-06-05,"Chicago, IL",Online,Fall,51,No,207.76,-58.46960000000001
UQ00696,Chino Shorts,Bottoms,Shorts,Women,S,Beige,124.52,0.0,15,2024-12-23,"San Francisco, CA",In-Store,Spring,20,No,1867.8,124.52
UQ00697,Hooded Coat,Outerwear,Coats,Unisex,XS,Gray,13.11,0.0,2,2025-05-30,"Houston, TX",Online,Summer,34,No,26.22,13.11
UQ00698,AIRism T-Shirt,Tops,Shirts,Unisex,XL,Beige,58.35,5.84,20,2025-04-14,"San Francisco, CA",In-Store,Fall,81,No,1167.0,-282.414
UQ00699,Chino Shorts,Bottoms,Jeans,Men,XS,Black,99.64,19.93,2,2024-12-31,"San Francisco, CA",Online,Spring,24,No,199.28,-1886.1852
UQ00700,Linen Shirt,Tops,T-Shirts,Unisex,M,White,77.01,23.1,1,2025-02-26,"New York, NY",Online,Fall,35,No,77.01,-1701.9210000000003
UQ00701,Cotton Long Sleeve,Tops,T-Shirts,Men,M,Beige,94.79,0.0,1,2025-03-11,"San Francisco, CA",Online,Winter,79,No,94.79,94.79
UQ00702,Chino Shorts,Bottoms,Skirts,Women,XXL,Black,116.97,23.39,20,2025-06-05,"Chicago, IL",In-Store,Winter,2,Yes,2339.4,-2618.9583000000002
UQ00703,Cotton Long Sleeve,Tops,Blouses,Unisex,L,Gray,143.29,14.33,6,2025-03-20,"New York, NY",In-Store,Spring,24,No,859.74,-1910.0557
UQ00704,AIRism T-Shirt,Tops,T-Shirts,Women,XXL,White,103.18,10.32,2,2025-03-18,"Chicago, IL",Online,Spring,7,Yes,206.36,-961.6376000000001
UQ00705,BlockTech Parka,Outerwear,Jackets,Men,XS,Gray,76.85,0.0,4,2025-02-20,"San Francisco, CA",In-Store,Summer,24,No,307.4,76.85
UQ00706,Ultra Stretch Jeans,Bottoms,Skirts,Women,XXL,White,42.46,0.0,13,2024-08-20,"San Francisco, CA",Online,Summer,59,No,551.98,42.46
UQ00707,Cotton Long Sleeve,Tops,T-Shirts,Women,M,Blue,118.64,23.73,13,2024-10-24,"New York, NY",Online,Fall,30,No,1542.32,-2696.6872
UQ00708,Chino Shorts,Bottoms,Jeans,Women,XXL,Black,80.76,16.15,18,2024-11-19,"New York, NY",In-Store,Winter,92,No,1453.68,-1223.514
UQ00709,Ultra Light Down Jacket,Outerwear,Jackets,Men,S,Black,24.69,0.0,6,2024-07-02,"Houston, TX",Online,Summer,31,No,148.14000000000001,24.69
UQ00710,Chino Shorts,Bottoms,Shorts,Unisex,L,Red,40.15,12.04,2,2025-02-17,"New York, NY",In-Store,Summer,59,No,80.3,-443.256
UQ00711,Mini Shoulder Bag,Accessories,Scarves,Unisex,XXL,Gray,60.97,12.19,19,2025-05-28,"Los Angeles, CA",Online,Winter,4,Yes,1158.43,-682.2543
UQ00712,BlockTech Parka,Outerwear,Coats,Women,XXL,Black,119.21,11.92,10,2024-10-11,"Houston, TX",In-Store,Fall,88,No,1192.1,-1301.7731999999999
UQ00713,AIRism T-Shirt,Tops,Blouses,Women,S,Blue,18.04,0.0,11,2025-02-02,"Houston, TX",Online,Spring,49,No,198.44,18.04
UQ00714,UV Cut Hat,Accessories,Scarves,Unisex,XXL,White,17.99,5.4,15,2024-10-04,"San Francisco, CA",In-Store,Spring,72,No,269.84999999999997,-79.156
UQ00715,BlockTech Parka,Outerwear,Jackets,Men,L,White,70.15,21.05,9,2025-02-17,"New York, NY",Online,Winter,98,No,631.35,-1406.5075000000002
UQ00716,Linen Shirt,Tops,T-Shirts,Women,S,White,20.35,0.0,14,2025-04-30,"Houston, TX",Online,Summer,6,Yes,284.90000000000003,20.35
UQ00717,HeatTech Scarf,Accessories,Hats,Men,L,Beige,106.8,0.0,1,2024-07-23,"San Francisco, CA",Online,Spring,3,Yes,106.8,106.8
UQ00718,Mini Shoulder Bag,Accessories,Scarves,Women,XS,White,98.55,9.86,8,2025-03-11,"Houston, TX",In-Store,Summer,16,Yes,788.4,-873.1529999999999
UQ00719,Leggings Pants,Bottoms,Skirts,Women,XL,Red,42.47,8.49,20,2025-05-20,"New York, NY",Online,Summer,92,No,849.4,-318.1003
UQ00720,BlockTech Parka,Outerwear,Jackets,Women,S,Blue,97.25,19.45,6,2024-09-29,"San Francisco, CA",In-Store,Summer,49,No,583.5,-1794.2624999999998
UQ00721,Chino Shorts,Bottoms,Jeans,Women,XS,Blue,28.2,2.82,20,2024-12-18,"San Francisco, CA",Online,Fall,62,No,564.0,-51.32399999999999
UQ00722,Ultra Light Down Jacket,Outerwear,Coats,Women,M,Red,72.87,21.86,3,2024-10-03,"Chicago, IL",Online,Fall,6,Yes,218.61,-1520.0682000000002
UQ00723,Chino Shorts,Bottoms,Shorts,Women,S,Black,83.47,16.69,14,2025-02-18,"New York, NY",Online,Winter,70,No,1168.58,-1309.6443000000002
UQ00724,Ultra Light Down Jacket,Outerwear,Jackets,Women,S,Navy,112.61,0.0,5,2024-11-10,"Los Angeles, CA",Online,Winter,54,No,563.05,112.61
UQ00725,Linen Shirt,Tops,Shirts,Men,L,Beige,68.16,20.45,6,2024-10-09,"Chicago, IL",In-Store,Summer,78,No,408.96,-1325.712
UQ00726,Mini Shoulder Bag,Accessories,Bags,Men,S,Red,91.4,27.42,7,2024-11-08,"Houston, TX",In-Store,Winter,4,Yes,639.8000000000001,-2414.7880000000005
UQ00727,BlockTech Parka,Outerwear,Jackets,Unisex,XL,Black,40.03,4.0,18,2025-03-02,"Chicago, IL",In-Store,Spring,84,No,720.54,-120.09
UQ00728,Cotton Long Sleeve,Tops,Blouses,Unisex,M,Blue,37.74,11.32,5,2024-09-27,"Houston, TX",Online,Fall,44,No,188.70000000000002,-389.4768
UQ00729,BlockTech Parka,Outerwear,Parkas,Unisex,XXL,White,15.87,0.0,17,2025-01-06,"San Francisco, CA",In-Store,Spring,98,No,269.78999999999996,15.87
UQ00730,Mini Shoulder Bag,Accessories,Bags,Unisex,M,Beige,47.12,9.42,11,2024-07-24,"Houston, TX",In-Store,Spring,62,No,518.3199999999999,-396.75039999999996
UQ00731,UV Cut Hat,Accessories,Bags,Women,XL,Beige,79.81,23.94,4,2024-08-18,"Los Angeles, CA",Online,Winter,33,No,319.24,-1830.8414000000002
UQ00732,UV Cut Hat,Accessories,Scarves,Women,M,Black,55.35,0.0,18,2024-11-15,"New York, NY",Online,Summer,98,No,996.3000000000001,55.35
UQ00733,Cotton Long Sleeve,Tops,Shirts,Men,XXL,Red,62.52,6.25,20,2025-02-18,"San Francisco, CA",Online,Winter,28,No,1250.4,-328.23
UQ00734,Chino Shorts,Bottoms,Skirts,Women,L,White,74.22,14.84,10,2025-06-05,"Los Angeles, CA",In-Store,Fall,12,Yes,742.2,-1027.2048
UQ00735,Ultra Stretch Jeans,Bottoms,Skirts,Women,XL,Red,28.54,0.0,17,2024-10-30,"Los Angeles, CA",Online,Winter,8,Yes,485.18,28.54
UQ00736,HeatTech Scarf,Accessories,Bags,Women,L,Red,141.9,28.38,2,2025-02-23,"Los Angeles, CA",Online,Winter,59,No,283.8,-3885.222
UQ00737,AIRism T-Shirt,Tops,T-Shirts,Unisex,XL,Black,20.6,4.12,1,2025-03-22,"Los Angeles, CA",In-Store,Spring,9,Yes,20.6,-64.272
UQ00738,Chino Shorts,Bottoms,Jeans,Men,XL,Beige,140.14,0.0,8,2025-05-21,"New York, NY",In-Store,Fall,20,No,1121.12,140.14
UQ00739,HeatTech Scarf,Accessories,Hats,Men,M,Gray,125.42,12.54,2,2024-08-11,"Houston, TX",In-Store,Spring,7,Yes,250.84,-1447.3467999999998
UQ00740,Chino Shorts,Bottoms,Shorts,Women,XS,Black,135.22,27.04,8,2025-01-30,"Chicago, IL",In-Store,Fall,48,No,1081.76,-3521.1288
UQ00741,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,L,Navy,95.85,9.58,13,2025-01-12,"Los Angeles, CA",In-Store,Spring,82,No,1246.05,-822.3929999999999
UQ00742,Hooded Coat,Outerwear,Jackets,Women,XL,Gray,24.7,2.47,12,2024-09-29,"Houston, TX",Online,Fall,64,No,296.4,-36.309000000000005
UQ00743,AIRism T-Shirt,Tops,Shirts,Unisex,XS,Black,71.96,21.59,8,2024-11-09,"Chicago, IL",In-Store,Fall,76,No,575.68,-1481.6563999999998
UQ00744,UV Cut Hat,Accessories,Scarves,Women,XXL,White,15.22,4.57,11,2025-01-03,"Chicago, IL",Online,Spring,0,Yes,167.42000000000002,-54.33540000000001
UQ00745,Mini Shoulder Bag,Accessories,Bags,Women,L,White,19.99,6.0,3,2025-04-24,"Los Angeles, CA",Online,Spring,23,No,59.97,-99.94999999999999
UQ00746,BlockTech Parka,Outerwear,Parkas,Unisex,S,Navy,14.88,0.0,20,2024-06-05,"New York, NY",In-Store,Spring,20,No,297.6,14.88
UQ00747,Ultra Light Down Jacket,Outerwear,Parkas,Unisex,XL,Gray,64.16,0.0,14,2024-10-01,"Los Angeles, CA",In-Store,Summer,99,No,898.24,64.16
UQ00748,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,XS,Navy,58.86,5.89,15,2024-09-24,"San Francisco, CA",Online,Summer,82,No,882.9,-287.8254
UQ00749,Ultra Stretch Jeans,Bottoms,Jeans,Women,XL,Red,102.49,0.0,19,2024-08-25,"Los Angeles, CA",Online,Spring,57,No,1947.31,102.49
UQ00750,Cotton Long Sleeve,Tops,T-Shirts,Women,XS,White,23.68,4.74,8,2024-11-18,"New York, NY",In-Store,Summer,63,No,189.44,-88.56320000000001
UQ00751,Cotton Long Sleeve,Tops,Blouses,Men,XXL,Blue,69.3,13.86,15,2025-04-06,"Houston, TX",In-Store,Summer,95,No,1039.5,-891.198
UQ00752,HeatTech Scarf,Accessories,Scarves,Unisex,XS,White,81.95,24.59,17,2025-01-16,"San Francisco, CA",In-Store,Spring,94,No,1393.15,-1933.2005000000001
UQ00753,Ultra Light Down Jacket,Outerwear,Coats,Unisex,XL,Blue,119.45,11.95,8,2025-01-26,"San Francisco, CA",In-Store,Fall,24,No,955.6,-1307.9775
UQ00754,Cotton Long Sleeve,Tops,T-Shirts,Men,M,Gray,146.54,29.31,15,2025-02-14,"Chicago, IL",In-Store,Fall,49,No,2198.1,-4148.5473999999995
UQ00755,Leggings Pants,Bottoms,Shorts,Women,XS,Gray,11.36,2.27,4,2024-10-08,"San Francisco, CA",Online,Spring,67,No,45.44,-14.4272
UQ00756,Ultra Light Down Jacket,Outerwear,Jackets,Unisex,S,Beige,118.35,35.5,9,2024-12-02,"Chicago, IL",Online,Summer,88,No,1065.1499999999999,-4083.075
UQ00757,Ultra Stretch Jeans,Bottoms,Jeans,Unisex,XXL,Blue,84.14,8.41,18,2024-11-23,"San Francisco, CA",In-Store,Spring,9,Yes,1514.52,-623.4774
UQ00758,Chino Shorts,Bottoms,Shorts,Women,L,Black,121.72,0.0,12,2024-11-23,"Los Angeles, CA",In-Store,Winter,90,No,1460.6399999999999,121.72
UQ00759,Chino Shorts,Bottoms,Skirts,Men,M,Beige,147.1,0.0,13,2025-02-22,"New York, NY",In-Store,Spring,52,No,1912.3,147.1
UQ00760,UV Cut Hat,Accessories,Bags,Women,L,Gray,138.74,0.0,16,2024-08-26,"Houston, TX",In-Store,Winter,31,No,2219.84,138.74
UQ00761,Cotton Long Sleeve,Tops,Shirts,Women,XXL,Red,96.21,28.86,2,2024-12-20,"Houston, TX",In-Store,Fall,10,Yes,192.42,-2680.4105999999997
UQ00762,BlockTech Parka,Outerwear,Coats,Unisex,XS,Gray,16.02,1.6,17,2024-12-05,"Houston, TX",In-Store,Winter,39,No,272.34,-9.612000000000002
UQ00763,Leggings Pants,Bottoms,Shorts,Unisex,XS,Black,93.69,28.11,9,2025-04-09,"New York, NY",Online,Spring,24,No,843.21,-2539.9359
UQ00764,Linen Shirt,Tops,Blouses,Unisex,M,Black,62.54,0.0,14,2025-05-20,"Chicago, IL",Online,Fall,88,No,875.56,62.54
UQ00765,AIRism T-Shirt,Tops,T-Shirts,Women,XS,Blue,32.82,6.56,20,2025-04-10,"San Francisco, CA",Online,Summer,29,No,656.4,-182.4792
UQ00766,Mini Shoulder Bag,Accessories,Bags,Unisex,XXL,White,139.86,13.99,12,2025-03-17,"Houston, TX",Online,Fall,31,No,1678.3200000000002,-1816.7814000000003
UQ00767,Cotton Long Sleeve,Tops,T-Shirts,Unisex,XXL,Navy,79.35,0.0,17,2024-08-09,"Chicago, IL",Online,Winter,20,No,1348.9499999999998,79.35
UQ00768,Mini Shoulder Bag,Accessories,Hats,Women,XL,Red,49.93,14.98,7,2025-02-15,"New York, NY",Online,Summer,11,Yes,349.51,-698.0214
UQ00769,Chino Shorts,Bottoms,Jeans,Women,M,Gray,138.55,0.0,18,2024-07-07,"Chicago, IL",Online,Spring,20,No,2493.9,138.55
UQ00770,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,M,Black,115.61,23.12,8,2024-09-23,"Los Angeles, CA",In-Store,Summer,45,No,924.88,-2557.2932
UQ00771,Ultra Light Down Jacket,Outerwear,Jackets,Unisex,S,Beige,111.89,33.57,7,2024-12-22,"Los Angeles, CA",In-Store,Summer,22,No,783.23,-3644.2573
UQ00772,AIRism T-Shirt,Tops,Shirts,Women,S,Beige,101.76,20.35,11,2025-02-17,"New York, NY",Online,Winter,85,No,1119.3600000000001,-1969.0560000000003
UQ00773,Leggings Pants,Bottoms,Jeans,Unisex,XL,White,115.35,23.07,13,2025-02-05,"New York, NY",In-Store,Winter,81,No,1499.55,-2545.7745
UQ00774,BlockTech Parka,Outerwear,Parkas,Women,L,Gray,25.01,7.5,15,2025-01-31,"Los Angeles, CA",Online,Winter,51,No,375.15000000000003,-162.565
UQ00775,Mini Shoulder Bag,Accessories,Hats,Unisex,S,Navy,124.39,0.0,15,2024-10-13,"Los Angeles, CA",Online,Spring,22,No,1865.85,124.39
UQ00776,Cotton Long Sleeve,Tops,Blouses,Unisex,L,Blue,127.6,0.0,13,2024-07-11,"San Francisco, CA",In-Store,Winter,21,No,1658.8,127.6
UQ00777,Leggings Pants,Bottoms,Jeans,Unisex,L,Red,85.81,17.16,1,2025-04-18,"San Francisco, CA",Online,Spring,55,No,85.81,-1386.6896000000002
UQ00778,Mini Shoulder Bag,Accessories,Scarves,Women,XXL,White,95.57,0.0,19,2025-03-23,"Los Angeles, CA",Online,Spring,22,No,1815.83,95.57
UQ00779,UV Cut Hat,Accessories,Scarves,Men,XS,Red,106.34,0.0,7,2024-09-04,"Los Angeles, CA",Online,Spring,24,No,744.38,106.34
UQ00780,BlockTech Parka,Outerwear,Parkas,Women,M,Beige,116.46,11.65,15,2025-02-21,"Chicago, IL",In-Store,Fall,7,Yes,1746.8999999999999,-1240.299
UQ00781,Mini Shoulder Bag,Accessories,Hats,Men,XL,Gray,74.52,22.36,16,2024-10-03,"Los Angeles, CA",In-Store,Winter,71,No,1192.32,-1591.7471999999998
UQ00782,UV Cut Hat,Accessories,Scarves,Men,S,Black,44.44,4.44,5,2024-08-31,"Los Angeles, CA",Online,Summer,2,Yes,222.2,-152.8736
UQ00783,Chino Shorts,Bottoms,Shorts,Men,L,Black,148.75,0.0,8,2025-04-14,"Houston, TX",In-Store,Winter,98,No,1190.0,148.75
UQ00784,Cotton Long Sleeve,Tops,Blouses,Men,M,Gray,66.11,6.61,10,2024-08-21,"Los Angeles, CA",In-Store,Fall,97,No,661.1,-370.87710000000004
UQ00785,Chino Shorts,Bottoms,Shorts,Men,XXL,Beige,38.46,0.0,10,2024-08-01,"San Francisco, CA",In-Store,Winter,20,No,384.6,38.46
UQ00786,Ultra Light Down Jacket,Outerwear,Jackets,Unisex,XS,Gray,112.53,11.25,7,2024-06-14,"Houston, TX",In-Store,Spring,90,No,787.71,-1153.4325000000001
UQ00787,HeatTech Scarf,Accessories,Scarves,Men,XXL,Beige,36.22,10.87,9,2024-06-22,"New York, NY",Online,Fall,12,Yes,325.98,-357.49139999999994
UQ00788,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,L,Gray,85.32,0.0,4,2024-09-08,"San Francisco, CA",In-Store,Winter,85,No,341.28,85.32
UQ00789,Mini Shoulder Bag,Accessories,Hats,Women,XS,White,128.63,38.59,12,2024-12-06,"San Francisco, CA",In-Store,Summer,80,No,1543.56,-4835.2017000000005
UQ00790,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,M,White,11.44,1.14,2,2025-01-28,"New York, NY",In-Store,Fall,52,No,22.88,-1.6015999999999988
UQ00791,Cotton Long Sleeve,Tops,T-Shirts,Men,M,Red,61.41,0.0,11,2025-05-01,"San Francisco, CA",In-Store,Summer,15,Yes,675.51,61.41
UQ00792,Linen Shirt,Tops,T-Shirts,Women,M,Black,30.74,0.0,6,2025-03-30,"Los Angeles, CA",Online,Winter,55,No,184.44,30.74
UQ00793,Leggings Pants,Bottoms,Shorts,Unisex,M,Beige,80.19,16.04,4,2024-07-03,"Houston, TX",Online,Summer,3,Yes,320.76,-1206.0575999999999
UQ00794,UV Cut Hat,Accessories,Bags,Men,XXL,White,110.99,33.3,3,2024-11-28,"New York, NY",Online,Summer,25,No,332.96999999999997,-3584.9769999999994
UQ00795,Linen Shirt,Tops,Blouses,Women,XL,Red,64.71,19.41,8,2024-11-12,"New York, NY",Online,Summer,20,No,517.68,-1191.3111
UQ00796,UV Cut Hat,Accessories,Scarves,Women,L,Blue,13.97,1.4,14,2025-05-15,"New York, NY",In-Store,Fall,3,Yes,195.58,-5.587999999999999
UQ00797,UV Cut Hat,Accessories,Scarves,Women,M,Navy,35.28,10.58,13,2025-02-04,"Chicago, IL",In-Store,Summer,19,Yes,458.64,-337.98240000000004
UQ00798,Linen Shirt,Tops,Shirts,Unisex,M,Black,66.23,19.87,7,2025-01-14,"Chicago, IL",In-Store,Summer,3,Yes,463.61,-1249.7601000000002
UQ00799,UV Cut Hat,Accessories,Hats,Unisex,XS,White,81.32,24.4,3,2024-08-19,"Chicago, IL",Online,Spring,87,No,243.95999999999998,-1902.8879999999997
UQ00800,Hooded Coat,Outerwear,Jackets,Men,XXL,Navy,24.48,7.34,20,2025-03-10,"New York, NY",Online,Spring,3,Yes,489.6,-155.2032
UQ00801,Linen Shirt,Tops,Shirts,Unisex,XS,Navy,17.29,5.19,2,2025-03-02,"New York, NY",Online,Spring,29,No,34.58,-72.4451
UQ00802,Chino Shorts,Bottoms,Skirts,Men,L,Navy,122.6,12.26,19,2024-11-01,"Chicago, IL",Online,Winter,48,No,2329.4,-1380.4759999999999
UQ00803,Chino Shorts,Bottoms,Shorts,Women,L,Black,99.01,9.9,19,2024-12-13,"San Francisco, CA",Online,Fall,21,No,1881.19,-881.1890000000001
UQ00804,AIRism T-Shirt,Tops,T-Shirts,Unisex,L,Navy,107.26,10.73,12,2024-11-07,"Los Angeles, CA",In-Store,Winter,29,No,1287.1200000000001,-1043.6398000000002
UQ00805,UV Cut Hat,Accessories,Scarves,Men,XXL,Red,147.38,44.21,4,2024-09-07,"Houston, TX",Online,Winter,63,No,589.52,-6368.2898
UQ00806,Ultra Stretch Jeans,Bottoms,Shorts,Women,XXL,Beige,82.74,0.0,13,2024-08-01,"Los Angeles, CA",Online,Fall,99,No,1075.62,82.74
